카테고리,goods_no,brand,name,price_org,price_cur,score,review_count,tags,link,img_url
슬리밍_이너뷰티,A000000180121,생활약속,[6월 올영픽/곽민경 PICK] 생활약속 기분전환 알파플러스 10포 (+1포 증정기획),19000,13000,4.8,999+,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180121,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018012127ko.jpg?l=ko
슬리밍_이너뷰티,A000000170108,푸드올로지,[서현PICK] 콜레올로지 버닝올로지 디데이 3.8g*5포 (5일분),18900,15680,4.7,999+,"세일, 쿠폰, 증정, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000170108,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A00000017010822ko.jpg?l=ko
슬리밍_이너뷰티,A000000237482,헬스헬퍼,[추성훈PICK] 헬스헬퍼 맥스컷 프로 크롬 60캡슐 (10일분),21500,17960,4.7,656,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000237482,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023748207ko.jpg?l=ko
슬리밍_이너뷰티,A000000175634,푸드올로지,[서현PICK] 콜레올로지 PRO 600mg*30/60정 단품,22900,17400,4.7,999+,"세일, 쿠폰, 증정, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000175634,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A00000017563476ko.jpg?l=ko
슬리밍_이너뷰티,A000000183645,푸드올로지,[헬로키티콜라보] 콜레올로지 컷팅 젤리 레몬/키위/석류 10+2포 기획,23900,18400,4.8,999+,"세일, 쿠폰, 증정, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183645,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0018/A00000018364574ko.jpg?l=ko
슬리밍_이너뷰티,A000000208183,푸드올로지,맨올로지 컷 PRO 800mg*40정/80정 택 1,20900,18530,4.7,999+,"세일, 쿠폰, 증정, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208183,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020818325ko.jpg?l=ko
슬리밍_이너뷰티,A000000248462,바이탈뷰티,[1일 1정] 바이탈뷰티 메타그린 슬림업 단품 30일분,36000,27900,4.8,999+,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000248462,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0024/A00000024846207ko.jpg?l=ko
슬리밍_이너뷰티,A000000208888,비비랩,[단독기획] 비비랩 저분자콜라겐S 30포 단품/더블기획 (1개월/2개월분),21900,16900,4.9,999+,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208888,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020888832ko.png?l=ko
슬리밍_이너뷰티,A000000226999,푸드올로지,[서현PICK] 콜레올로지 PRO 600mg*60정 (1개월분),45800,30400,4.7,999+,"세일, 쿠폰, 증정, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226999,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0022/A00000022699911ko.jpg?l=ko
슬리밍_이너뷰티,A000000205750,푸드올로지,"[서현PICK] 콜레올로지 티 PRO 하비탈출 8,000mg X 7포/15포 (7일분/15일분)",17900,13970,4.6,999+,"세일, 쿠폰, 증정, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000205750,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020575010ko.jpg?l=ko
